Date,Adj Close
2018-06-22,43.693328857421875
2018-06-25,43.04352951049805
2018-06-26,43.577537536621094
2018-06-27,43.51374053955078
2018-06-28,43.83037567138672
2018-06-29,43.73820877075195
2018-07-02,44.22730255126953
2018-07-03,43.457035064697266
2018-07-05,43.806732177734375
2018-07-06,44.41397476196289
2018-07-09,45.03067398071289
2018-07-10,44.97633361816406
2018-07-11,44.39272689819336
2018-07-12,45.13700485229492
2018-07-13,45.2078857421875
2018-07-16,45.10865020751953
2018-07-17,45.23624038696289
2018-07-18,44.988136291503906
2018-07-19,45.337852478027344
2018-07-20,45.23387145996094
2018-07-23,45.27404022216797
2018-07-24,45.60247039794922
2018-07-25,46.032508850097656
2018-07-26,45.88837814331055
2018-07-27,45.12519836425781
2018-07-30,44.87236785888672
2018-07-31,44.96215057373047
2018-08-01,47.61087417602539
2018-08-02,49.002586364746094
2018-08-03,49.14434814453125
2018-08-06,49.399532318115234
2018-08-07,48.93642044067383
2018-08-08,48.96949768066406
2018-08-09,49.354644775390625
2018-08-10,49.20762634277344
2018-08-13,49.52536392211914
2018-08-14,49.7340202331543
2018-08-15,49.850196838378906
2018-08-16,50.580509185791016
2018-08-17,51.5905876159668
2018-08-20,51.087921142578125
2018-08-21,50.98833084106445
2018-08-22,50.990692138671875
2018-08-23,51.09505081176758
2018-08-24,51.253902435302734
2018-08-27,51.67596435546875
2018-08-28,52.09327697753906
2018-08-29,52.87099075317383
2018-08-30,53.35707092285156
2018-08-31,53.97356033325195
2018-09-04,54.14664840698242
2018-09-05,53.79335403442383
2018-09-06,52.89944839477539
2018-09-07,52.47264862060547
2018-09-10,51.7684326171875
2018-09-11,53.07728576660156
2018-09-12,52.41811752319336
2018-09-13,53.68429183959961
2018-09-14,53.074913024902344
2018-09-17,51.66172790527344
2018-09-18,51.74708938598633
2018-09-19,51.77790832519531
2018-09-20,52.1715087890625
2018-09-21,51.609561920166016
2018-09-24,52.35172653198242
2018-09-25,52.68367385864258
2018-09-26,52.26398468017578
2018-09-27,53.33810043334961
2018-09-28,53.525413513183594
2018-10-01,53.885826110839844
2018-10-02,54.36478805541992
2018-10-03,55.026336669921875
2018-10-04,54.05891799926758
2018-10-05,53.18160629272461
2018-10-08,53.05830383300781
2018-10-09,53.79335403442383
2018-10-10,51.30132293701172
2018-10-11,50.84843444824219
2018-10-12,52.664703369140625
2018-10-15,51.53843307495117
2018-10-16,52.674198150634766
2018-10-17,52.44656753540039
2018-10-18,51.22071075439453
2018-10-19,52.00080490112305
2018-10-22,52.318519592285156
2018-10-23,52.81171798706055
2018-10-24,51.00019454956055
2018-10-25,52.11698913574219
2018-10-26,51.2870979309082
2018-10-29,50.324440002441406
2018-10-30,50.57575988769531
2018-10-31,51.894100189208984
2018-11-01,52.6907958984375
2018-11-02,49.19577407836914
2018-11-05,47.7991943359375
2018-11-06,48.31608963012695
2018-11-07,49.78144073486328
2018-11-08,49.607749938964844
2018-11-09,48.651222229003906
2018-11-12,46.200469970703125
2018-11-13,45.738868713378906
2018-11-14,44.44687271118164
2018-11-15,45.543758392333984
2018-11-16,46.04819869995117
2018-11-19,44.22320556640625
2018-11-20,42.11030578613281
2018-11-21,42.06272506713867
2018-11-23,40.994388580322266
2018-11-26,41.54877853393555
2018-11-27,41.45836639404297
2018-11-28,43.05254364013672
2018-11-29,42.72180938720703
2018-11-30,42.49102020263672
2018-12-03,43.97574996948242
2018-12-04,42.04130554199219
2018-12-06,41.57258605957031
2018-12-07,40.09022521972656
2018-12-10,40.35432815551758
2018-12-11,40.12352752685547
2018-12-12,40.235355377197266
2018-12-13,40.675537109375
2018-12-14,39.3740234375
2018-12-17,39.007606506347656
2018-12-18,39.51441192626953
2018-12-19,38.281883239746094
2018-12-20,37.31587219238281
2018-12-21,35.86442947387695
2018-12-24,34.936485290527344
2018-12-26,37.396766662597656
2018-12-27,37.1540641784668
2018-12-28,37.1730842590332
2018-12-31,37.532386779785156
2019-01-02,37.5752067565918
2019-01-03,33.83244323730469
2019-01-04,35.27671432495117
2019-01-07,35.19819259643555
2019-01-08,35.86918640136719
2019-01-09,36.47831344604492
2019-01-10,36.594905853271484
2019-01-11,36.235618591308594
2019-01-14,35.690738677978516
2019-01-15,36.421207427978516
2019-01-16,36.86616516113281
2019-01-17,37.08505630493164
2019-01-18,37.31348419189453
2019-01-22,36.47593688964844
2019-01-23,36.62345886230469
2019-01-24,36.33317565917969
2019-01-25,37.53713607788086
2019-01-28,37.18975830078125
2019-01-29,36.80428695678711
2019-01-30,39.319297790527344
2019-01-31,39.602439880371094
2019-02-01,39.62147521972656
2019-02-04,40.74693298339844
2019-02-05,41.44408416748047
2019-02-06,41.45836639404297
2019-02-07,40.67316818237305
2019-02-08,40.72095489501953
2019-02-11,40.48677444458008
2019-02-12,40.83565902709961
2019-02-13,40.665992736816406
2019-02-14,40.814144134521484
2019-02-15,40.72334289550781
2019-02-19,40.84521484375
2019-02-20,41.108070373535156
2019-02-21,40.876277923583984
2019-02-22,41.33269119262695
2019-02-25,41.6337776184082
2019-02-26,41.65767288208008
2019-02-27,41.786705017089844
2019-02-28,41.375709533691406
2019-03-01,41.810611724853516
2019-03-04,42.020896911621094
2019-03-05,41.944435119628906
2019-03-06,41.70307540893555
2019-03-07,41.220375061035156
2019-03-08,41.318355560302734
2019-03-11,42.74971389770508
2019-03-12,43.23002243041992
2019-03-13,43.42119598388672
2019-03-14,43.90388488769531
2019-03-15,44.474998474121094
2019-03-18,44.92901611328125
2019-03-19,44.57297134399414
2019-03-20,44.96248245239258
2019-03-21,46.61845016479492
2019-03-22,45.6530647277832
2019-03-25,45.10107421875
2019-03-26,44.635101318359375
2019-03-27,45.036556243896484
2019-03-28,45.09629440307617
2019-03-29,45.39021301269531
2019-04-01,45.69846725463867
2019-04-02,46.36277770996094
2019-04-03,46.68059158325195
2019-04-04,46.76183319091797
2019-04-05,47.07487106323242
2019-04-08,47.81565856933594
2019-04-09,47.67226028442383
2019-04-10,47.93988800048828
2019-04-11,47.54084014892578
2019-04-12,47.52172088623047
2019-04-15,47.60774612426758
2019-04-16,47.61252975463867
2019-04-17,48.53968048095703
2019-04-18,48.7141227722168
2019-04-22,48.874229431152344
2019-04-23,49.579158782958984
2019-04-24,49.5026969909668
2019-04-25,49.053436279296875
2019-04-26,48.81926727294922
2019-04-29,48.893341064453125
2019-04-30,47.95185470581055
2019-05-01,50.30559158325195
2019-05-02,49.978214263916016
2019-05-03,50.59950637817383
2019-05-06,49.81810760498047
2019-05-07,48.47517395019531
2019-05-08,48.48472213745117
2019-05-09,47.963783264160156
2019-05-10,47.29933166503906
2019-05-13,44.55031967163086
2019-05-14,45.25556182861328
2019-05-15,45.797691345214844
2019-05-16,45.596187591552734
2019-05-17,45.337120056152344
2019-05-20,43.91942596435547
2019-05-21,44.76142120361328
2019-05-22,43.84507751464844
2019-05-23,43.096656799316406
2019-05-24,42.93114471435547
2019-05-28,42.75362777709961
2019-05-29,42.54972457885742
2019-05-30,42.77042007446289
2019-05-31,41.99562072753906
2019-06-03,41.571022033691406
2019-06-04,43.091861724853516
2019-06-05,43.78750991821289
2019-06-06,44.430381774902344
2019-06-07,45.61298370361328
2019-06-10,46.195884704589844
2019-06-11,46.73082733154297
2019-06-12,46.58209228515625
2019-06-13,46.57250213623047
2019-06-14,46.2342643737793
2019-06-17,46.510128021240234
2019-06-18,47.603973388671875
2019-06-19,47.464847564697266
2019-06-20,47.846248626708984
2019-06-21,47.683135986328125
2019-06-24,47.635154724121094
2019-06-25,46.91312789916992
2019-06-26,47.92780303955078
2019-06-27,47.913421630859375
2019-06-28,47.476837158203125
2019-07-01,48.34761047363281
2019-07-02,48.63065719604492
2019-07-03,49.03364944458008
2019-07-05,48.99047088623047
2019-07-08,47.9805908203125
2019-07-09,48.27324295043945
2019-07-10,48.7505989074707
2019-07-11,48.39558029174805
2019-07-12,48.76739501953125
2019-07-15,49.22555923461914
2019-07-16,49.05525207519531
2019-07-17,48.779380798339844
2019-07-18,49.33349609375
2019-07-19,48.597076416015625
2019-07-22,49.707725524902344
2019-07-23,50.096309661865234
2019-07-24,50.0555419921875
2019-07-25,49.65974426269531
2019-07-26,49.832454681396484
2019-07-29,50.297813415527344
2019-07-30,50.08193588256836
2019-07-31,51.10381317138672
2019-08-01,49.99796676635742
2019-08-02,48.94010925292969
2019-08-05,46.37819290161133
2019-08-06,47.256160736083984
2019-08-07,47.74551010131836
2019-08-08,48.7985725402832
2019-08-09,48.396453857421875
2019-08-12,48.27365493774414
2019-08-13,50.31795883178711
2019-08-14,48.82023620605469
2019-08-15,48.577049255371094
2019-08-16,49.72320556640625
2019-08-19,50.65025329589844
2019-08-20,50.65265655517578
2019-08-21,51.201663970947266
2019-08-22,51.158321380615234
2019-08-23,48.793758392333984
2019-08-26,49.720794677734375
2019-08-27,49.15974807739258
2019-08-28,49.48964309692383
2019-08-29,50.32759475708008
2019-08-30,50.26258087158203
2019-09-03,49.53057861328125
2019-09-04,50.370933532714844
2019-09-05,51.35576629638672
2019-09-06,51.350955963134766
2019-09-09,51.57007598876953
2019-09-10,52.17926788330078
2019-09-11,53.838321685791016
2019-09-12,53.717918395996094
2019-09-13,52.67289733886719
2019-09-16,52.94979476928711
2019-09-17,53.142425537109375
2019-09-18,53.640872955322266
2019-09-19,53.20503616333008
2019-09-20,52.42728042602539
2019-09-23,52.665672302246094
2019-09-24,52.41524887084961
2019-09-25,53.22188949584961
2019-09-26,52.9473991394043
2019-09-27,52.68974685668945
2019-09-30,53.9298210144043
2019-10-01,54.0791130065918
2019-10-02,52.72344207763672
2019-10-03,53.17132568359375
2019-10-04,54.66182327270508
2019-10-07,54.673858642578125
2019-10-08,54.033355712890625
2019-10-09,54.666629791259766
2019-10-10,55.403446197509766
2019-10-11,56.87708282470703
2019-10-14,56.795223236083984
2019-10-15,56.66279602050781
2019-10-16,56.43403244018555
2019-10-17,56.653160095214844
2019-10-18,56.92525100708008
2019-10-21,57.9124870300293
2019-10-22,57.780067443847656
2019-10-23,58.55539321899414
2019-10-24,58.65171813964844
2019-10-25,59.37407302856445
2019-10-28,59.968833923339844
2019-10-29,58.58189010620117
2019-10-30,58.574668884277344
2019-10-31,59.89900588989258
2019-11-01,61.5989875793457
2019-11-04,62.00349807739258
2019-11-05,61.91442108154297
2019-11-06,61.94090270996094
2019-11-07,62.655792236328125
2019-11-08,62.82726287841797
2019-11-11,63.32478713989258
2019-11-12,63.266822814941406
2019-11-13,63.87301254272461
2019-11-14,63.43106460571289
2019-11-15,64.18457794189453
2019-11-18,64.5082015991211
2019-11-19,64.31256103515625
2019-11-20,63.56389236450195
2019-11-21,63.27891159057617
2019-11-22,63.22334671020508
2019-11-25,64.33190155029297
2019-11-26,63.82956314086914
2019-11-27,64.68692016601562
2019-11-29,64.54442596435547
2019-12-02,63.798160552978516
2019-12-03,62.66061782836914
2019-12-04,63.21369552612305
2019-12-05,64.1410903930664
2019-12-06,65.38006591796875
2019-12-09,64.46471405029297
2019-12-10,64.84151458740234
2019-12-11,65.3945541381836
2019-12-12,65.56120300292969
2019-12-13,66.45236206054688
2019-12-16,67.58990478515625
2019-12-17,67.72274780273438
2019-12-18,67.56090545654297
2019-12-19,67.62854766845703
2019-12-20,67.48848724365234
2019-12-23,68.58978271484375
2019-12-24,68.65497589111328
2019-12-26,70.01712036132812
2019-12-27,69.99053955078125
2019-12-30,70.40593719482422
2019-12-31,70.92036437988281
2020-01-02,72.53852081298828
2020-01-03,71.83328247070312
2020-01-06,72.40567779541016
2020-01-07,72.06514739990234
2020-01-08,73.22441101074219
2020-01-09,74.7797622680664
2020-01-10,74.94882202148438
2020-01-13,76.55004119873047
2020-01-14,75.51636505126953
2020-01-15,75.1927490234375
2020-01-16,76.13463592529297
2020-01-17,76.9775390625
2020-01-21,76.45587158203125
2020-01-22,76.72876739501953
2020-01-23,77.09827423095703
2020-01-24,76.87608337402344
2020-01-27,74.61552429199219
2020-01-28,76.72635650634766
2020-01-29,78.33240509033203
2020-01-30,78.2188949584961
2020-01-31,74.75076293945312
2020-02-03,74.5455093383789
2020-02-04,77.00650787353516
2020-02-05,77.63445281982422
2020-02-06,78.54253387451172
2020-02-07,77.47492980957031
2020-02-10,77.84290313720703
2020-02-11,77.37324523925781
2020-02-12,79.21068572998047
2020-02-13,78.64662170410156
2020-02-14,78.666015625
2020-02-18,77.2255859375
2020-02-19,78.34400939941406
2020-02-20,77.54029083251953
2020-02-21,75.78515625
2020-02-24,72.18533325195312
2020-02-25,69.7402572631836
2020-02-26,70.84659576416016
2020-02-27,66.21549224853516
2020-02-28,66.1767349243164
2020-03-02,72.33786010742188
2020-03-03,70.04045104980469
2020-03-04,73.28925323486328
2020-03-05,70.91197967529297
2020-03-06,69.97025299072266
2020-03-09,64.43614959716797
2020-03-10,69.07694244384766
2020-03-11,66.67787170410156
2020-03-12,60.09312057495117
2020-03-13,67.29277801513672
2020-03-16,58.635765075683594
2020-03-17,61.21398162841797
2020-03-18,59.71546936035156
2020-03-19,59.2579231262207
2020-03-20,55.495906829833984
2020-03-23,54.31693649291992
2020-03-24,59.76629638671875
2020-03-25,59.43706512451172
2020-03-26,62.56482696533203
2020-03-27,59.97450256347656
2020-03-30,61.68605422973633
2020-03-31,61.56017303466797
2020-04-01,58.3210563659668
2020-04-02,59.29423141479492
2020-04-03,58.44208908081055
2020-04-06,63.54041290283203
2020-04-07,62.80448532104492
2020-04-08,64.41195678710938
2020-04-09,64.87673950195312
2020-04-13,66.1501235961914
2020-04-14,69.49090576171875
2020-04-15,68.85665130615234
2020-04-16,69.40377807617188
2020-04-17,68.46204376220703
2020-04-20,67.04098510742188
2020-04-21,64.96874237060547
2020-04-22,66.840087890625
2020-04-23,66.5810317993164
2020-04-24,68.50320434570312
2020-04-27,68.55162048339844
2020-04-28,67.4404525756836
2020-04-29,69.65553283691406
2020-04-30,71.12498474121094
2020-05-01,69.97993469238281
2020-05-04,70.9700698852539
2020-05-05,72.03524017333984
2020-05-06,72.77845001220703
2020-05-07,73.53134155273438
2020-05-08,75.28150177001953
2020-05-11,76.46609497070312
2020-05-12,75.59221649169922
2020-05-13,74.67951965332031
2020-05-14,75.1383056640625
2020-05-15,74.69408416748047
2020-05-18,76.45394897460938
2020-05-19,76.01215362548828
2020-05-20,77.49044799804688
2020-05-21,76.9127197265625
2020-05-22,77.40794372558594
2020-05-26,76.88360595703125
2020-05-27,77.21858215332031
2020-05-28,77.25259399414062
2020-05-29,77.17732238769531
2020-06-01,78.12644958496094
2020-06-02,78.48812103271484
2020-06-03,78.92021179199219
2020-06-04,78.24053955078125
2020-06-05,80.4688949584961
2020-06-08,80.94467163085938
2020-06-09,83.50074768066406
2020-06-10,85.64900970458984
2020-06-11,81.53695678710938
2020-06-12,82.24092102050781
2020-06-15,83.25799560546875
2020-06-16,85.46452331542969
2020-06-17,85.3455810546875
2020-06-18,85.37956237792969
2020-06-19,84.89165496826172
2020-06-22,87.11274719238281
2020-06-23,88.97216033935547
2020-06-24,87.40160369873047
2020-06-25,88.56190490722656
2020-06-26,85.84076690673828
2020-06-29,87.81913757324219
2020-06-30,88.55220031738281
2020-07-01,88.38471221923828
2020-07-02,88.38471221923828
2020-07-06,90.74901580810547
2020-07-07,90.46743774414062
2020-07-08,92.5744400024414
2020-07-09,92.97254180908203
2020-07-10,93.1351547241211
2020-07-13,92.70552062988281
2020-07-14,94.2396469116211
2020-07-15,94.88776397705078
2020-07-16,93.72016143798828
2020-07-17,93.53083038330078
2020-07-20,95.50188446044922
2020-07-21,94.1838150024414
2020-07-22,94.44837951660156
2020-07-23,90.14942932128906
2020-07-24,89.92611694335938
2020-07-27,92.05738830566406
2020-07-28,90.54512023925781
2020-07-29,92.28071594238281
2020-07-30,93.39733123779297
2020-07-31,103.17497253417969
2020-08-03,105.77472686767578
2020-08-04,106.48110961914062
2020-08-05,106.86707305908203
2020-08-06,110.59559631347656
2020-08-07,108.08109283447266
2020-08-10,109.65204620361328
2020-08-11,106.39102172851562
2020-08-12,109.92683410644531
2020-08-13,111.87226104736328
2020-08-14,111.77254486083984
2020-08-17,111.48075866699219
2020-08-18,112.40967559814453
2020-08-19,112.55075073242188
2020-08-20,115.04820251464844
2020-08-21,120.97691345214844
2020-08-24,122.42384338378906
2020-08-25,121.41949462890625
2020-08-26,123.07068634033203
2020-08-27,121.5994644165039
2020-08-28,121.40247344970703
2020-08-31,125.51950073242188
2020-09-01,130.51925659179688
2020-09-02,127.81513214111328
2020-09-03,117.5821304321289
2020-09-04,117.6599349975586
2020-09-08,109.74201202392578
2020-09-09,114.11927032470703
2020-09-10,110.39373779296875
2020-09-11,108.94439697265625
2020-09-14,112.21270751953125
2020-09-15,112.38780212402344
2020-09-16,109.07083892822266
2020-09-17,107.32968139648438
2020-09-18,103.92517852783203
2020-09-21,107.07678985595703
2020-09-22,108.75956726074219
2020-09-23,104.1975326538086
2020-09-24,105.26751708984375
2020-09-25,109.21675109863281
2020-09-28,111.8236083984375
2020-09-29,110.97737884521484
2020-09-30,112.65045166015625
2020-10-01,113.60370635986328
2020-10-02,109.93656921386719
2020-10-05,113.32161712646484
2020-10-06,110.07276916503906
2020-10-07,111.94037628173828
2020-10-08,111.83335876464844
2020-10-09,113.77880096435547
2020-10-12,121.006103515625
2020-10-13,117.79613494873047
2020-10-14,117.88368225097656
2020-10-15,117.416748046875
2020-10-16,115.77286529541016
2020-10-19,112.8158187866211
2020-10-20,114.30406188964844
2020-10-21,113.68152618408203
2020-10-22,112.59207916259766
2020-10-23,111.90145874023438
2020-10-26,111.91117858886719
2020-10-27,113.41889953613281
2020-10-28,108.16622924804688
2020-10-29,112.17379760742188
2020-10-30,105.89007568359375
2020-11-02,105.80252838134766
2020-11-03,107.42695617675781
2020-11-04,111.81389617919922
2020-11-05,115.78257751464844
2020-11-06,115.65106201171875
2020-11-09,113.34173583984375
2020-11-10,113.00069427490234
2020-11-11,116.43054962158203
2020-11-12,116.15773010253906
2020-11-13,116.20646667480469
2020-11-16,117.21984100341797
2020-11-17,116.3331527709961
2020-11-18,115.00796508789062
2020-11-19,115.60233306884766
2020-11-20,114.33561706542969
2020-11-23,110.93497467041016
2020-11-24,112.22119903564453
2020-11-25,113.05916595458984
2020-11-27,113.60482025146484
2020-11-30,116.00183868408203
2020-12-01,119.577880859375
2020-12-02,119.92867279052734
2020-12-03,119.79224395751953
2020-12-04,119.11990356445312
2020-12-07,120.5815200805664
2020-12-08,121.19537353515625
2020-12-09,118.66193389892578
2020-12-10,120.08454895019531
2020-12-11,119.27581024169922
2020-12-14,118.66193389892578
2020-12-15,124.60577392578125
2020-12-16,124.53755187988281
2020-12-17,125.40477752685547
2020-12-18,123.41700744628906
2020-12-21,124.94677734375
2020-12-22,128.50328063964844
2020-12-23,127.60689544677734
2020-12-24,128.5910186767578
2020-12-28,133.19021606445312
2020-12-29,131.41676330566406
2020-12-30,130.2962646484375
2020-12-31,129.2926025390625
2021-01-04,126.0965805053711
2021-01-05,127.65559387207031
2021-01-06,123.35853576660156
2021-01-07,127.56790161132812
2021-01-08,128.66897583007812
2021-01-11,125.67760467529297
2021-01-12,125.50220489501953
2021-01-13,127.5386734008789
2021-01-14,125.6093978881836
2021-01-15,123.88470458984375
2021-01-19,124.55705261230469
2021-01-20,128.64947509765625
2021-01-21,133.36557006835938
2021-01-22,135.5092315673828
2021-01-25,139.2606658935547
2021-01-26,139.49452209472656
2021-01-27,138.4226837158203
2021-01-28,133.57992553710938
2021-01-29,128.5812530517578
2021-02-01,130.7054901123047
2021-02-02,131.53370666503906
2021-02-03,130.51055908203125
2021-02-04,133.8722686767578
2021-02-05,133.45755004882812
2021-02-08,133.60389709472656
2021-02-09,132.7256317138672
2021-02-10,132.12057495117188
2021-02-11,131.8668975830078
2021-02-12,132.10107421875
2021-02-16,129.97372436523438
2021-02-17,127.68048095703125
2021-02-18,126.57772827148438
2021-02-19,126.7339096069336
2021-02-22,122.95734405517578
2021-02-23,122.82073211669922
2021-02-24,122.32304382324219
2021-02-25,118.06834411621094
2021-02-26,118.3318099975586
2021-03-01,124.70415496826172
2021-03-02,122.09860229492188
2021-03-03,119.11249542236328
2021-03-04,117.22908782958984
2021-03-05,118.48795318603516
2021-03-08,113.55014038085938
2021-03-09,118.1659164428711
2021-03-10,117.08274841308594
2021-03-11,119.01490020751953
2021-03-12,118.10737609863281
2021-03-15,120.99589538574219
2021-03-16,122.53773498535156
2021-03-17,121.74729919433594
2021-03-18,117.61942291259766
2021-03-19,117.09249114990234
2021-03-22,120.41038513183594
2021-03-23,119.5809097290039
2021-03-24,117.19007873535156
2021-03-25,117.67799377441406
2021-03-26,118.28304290771484
2021-03-29,118.45867156982422
2021-03-30,117.0046615600586
2021-03-31,119.20032501220703
2021-04-01,120.02979278564453
2021-04-05,122.85977172851562
2021-04-06,123.16229248046875
2021-04-07,124.81147766113281
2021-04-08,127.21207427978516
2021-04-09,129.7882843017578
2021-04-12,128.07081604003906
2021-04-13,131.18377685546875
2021-04-14,128.84173583984375
2021-04-15,131.25210571289062
2021-04-16,130.92031860351562
2021-04-19,131.58384704589844
2021-04-20,129.8956756591797
2021-04-21,130.27621459960938
2021-04-22,128.75392150878906
2021-04-23,131.0764617919922
2021-04-26,131.46681213378906
2021-04-27,131.14474487304688
2021-04-28,130.3543243408203
2021-04-29,130.2567138671875
2021-04-30,128.2854766845703
2021-05-03,129.33941650390625
2021-05-04,124.76268005371094
2021-05-05,125.00664520263672
2021-05-06,126.6070556640625
2021-05-07,127.28155517578125
2021-05-10,123.99708557128906
2021-05-11,123.07823944091797
2021-05-12,120.00884246826172
2021-05-13,122.15937042236328
2021-05-14,124.58358764648438
2021-05-17,123.43013763427734
2021-05-18,122.04206848144531
2021-05-19,121.88568115234375
2021-05-20,124.44673919677734
2021-05-21,122.60902404785156
2021-05-24,124.241455078125
2021-05-25,124.04596710205078
2021-05-26,123.99708557128906
2021-05-27,122.46239471435547
2021-05-28,121.8074722290039
2021-06-01,121.48487854003906
2021-06-02,122.24734497070312
2021-06-03,120.76154327392578
2021-06-04,123.05867767333984
2021-06-07,123.06847381591797
2021-06-08,123.88957214355469
2021-06-09,124.2707748413086
2021-06-10,123.27374267578125
2021-06-11,124.48585510253906
2021-06-14,127.54544067382812
2021-06-15,126.72432708740234
2021-06-16,127.222900390625
2021-06-17,128.8259735107422
2021-06-18,127.52589416503906
2021-06-21,129.3245086669922
2021-06-22,130.96670532226562
2021-06-23,130.69300842285156
2021-06-24,130.40956115722656
2021-06-25,130.11631774902344
2021-06-28,131.74871826171875
2021-06-29,133.26388549804688
2021-06-30,133.87969970703125
2021-07-01,134.1827392578125
2021-07-02,136.812255859375
2021-07-06,138.825927734375
2021-07-07,141.31854248046875
2021-07-08,140.01846313476562
2021-07-09,141.8463897705078
2021-07-12,141.2501220703125
2021-07-13,142.36448669433594
2021-07-14,145.7955322265625
2021-07-15,145.14060974121094
2021-07-16,143.09759521484375
2021-07-19,139.24624633789062
2021-07-20,142.86302185058594
2021-07-21,142.12989807128906
2021-07-22,143.49839782714844
2021-07-23,145.2188262939453
2021-07-26,145.63919067382812
2021-07-27,143.46910095214844
2021-07-28,141.71932983398438
2021-07-29,142.36448669433594
2021-07-30,142.57955932617188
2021-08-02,142.2471923828125
2021-08-03,144.04580688476562
2021-08-04,143.64501953125
2021-08-05,143.75254821777344
2021-08-06,143.0672607421875
2021-08-09,143.0183563232422
2021-08-10,142.53860473632812
2021-08-11,142.79318237304688
2021-08-12,145.7594451904297
2021-08-13,145.9650421142578
2021-08-16,147.94253540039062
2021-08-17,147.0321502685547
2021-08-18,143.28265380859375
2021-08-19,143.61549377441406
2021-08-20,145.07418823242188
2021-08-23,146.56224060058594
2021-08-24,146.47410583496094
2021-08-25,145.2406005859375
2021-08-26,144.43783569335938
2021-08-27,145.47557067871094
2021-08-30,149.9005126953125
2021-08-31,148.63763427734375
2021-09-01,149.30331420898438
2021-09-02,150.4193878173828
2021-09-03,151.0557098388672
2021-09-07,153.39547729492188
2021-09-08,151.84866333007812
2021-09-09,150.83053588867188
2021-09-10,145.8377685546875
2021-09-13,146.4055938720703
2021-09-14,145.00563049316406
2021-09-15,145.8965301513672
